name,RA,Dec,TOI,vmag,epoch,epoch_uncertainty,period,period_uncertainty,duration,comments,depth,disposition,priority
"TIC 255909950.01",17:14:38.61,-67:18:09.44,3478.01,12.3,2459385.423634,,1.82856,0.0000023,2.961,"found in faint-star QLP search (updated 2023-01-26)",17.75,PC,3
"TIC 402219289.01",14:40:29.62,-76:10:15.26,3479.01,13.4,2459386.482274,,2.1970052,0.0000118,2.966,"found in faint-star QLP search (updated 2023-01-26)",7.47,PC,3
"TIC 254909777.01",15:50:39.29,-43:07:16.98,3480.01,12.4,2458650.197309,,2.1301227,0.000263,2.646,"found in faint-star QLP search (updated 2022-12-14)",16.13,PC,3
"TIC 396316939.01",14:09:23.06,-73:32:06.36,3481.01,12.9,2459386.301953,,4.9214799,0.000038,2.425,"found in faint-star QLP search; no stellar radius (updated 2023-01-26)",3.71,PC,3
"TIC 254629854.01",15:46:10.24,-43:22:05.6,3482.01,10.8,2459359.54722,,0.9714298,0.0000029,1.251,"found in faint-star QLP search; TFOP FP; retired as EB (updated 2022-12-14)",1.65,FP,5
"TIC 395926728.01",14:00:05.98,-77:54:41.65,3483.01,12.9,2459388.853133,,1.4466788,0.0000046,1.529,"found in faint-star QLP search (updated 2023-01-26)",4.41,PC,3
"TIC 221882319.01",16:37:57.2,-58:46:49.59,3484.01,11.6,2459386.556413,,5.1890769,0.0000162,5.011,"found in faint-star QLP search (updated 2023-01-26)",6.81,PC,3
"TIC 394672497.01",13:26:59.94,-73:35:39.29,3485.01,9.6,2459382.714016,,11.8413467,0.0000607,2.865,"found in faint-star QLP search (updated 2022-12-14)",0.77,PC,1
"TIC 394672497.02",13:26:59.94,-73:35:39.29,3485.02,9.6,2460087.812294,,6.0379203,0.0000399,2.297,"potential multi; L1 candidate; near 2:1 resonance (updated 2023-08-10)",0.47,PC,1
"TIC 221861843.01",16:37:46.37,-59:18:18.39,3486.01,11.5,2459382.517413,,2.217782,0.0000021,1.421,"V-shaped; found in faint-star QLP search (updated 2023-01-26)",15.05,PC,3
"TIC 301160638.01",17:00:27.12,-67:46:51.71,3487.01,10.2,2459378.988034,,16.0085751,0.0008264,4.452,"found in faint-star QLP search; TFOP APC/BEB (updated 2022-12-14)",14.34,APC,3
"TIC 394570569.01",13:24:41.94,-72:40:35.25,3488.01,11.8,2459379.699385,,6.9625419,0.0000993,4.564,"found in faint-star QLP search (updated 2023-01-26)",1.03,PC,2
"TIC 221785300.01",16:35:39.54,-54:51:18.93,3489.01,11.7,2459385.904563,,3.7833369,0.0000073,3.386,"found in faint-star QLP search (updated 2023-01-26)",11.53,PC,3
"TIC 394492339.01",10:20:47.77,-78:49:55.28,3490.01,12.6,2459374.125286,,9.1317488,0.0000096,2.448,"found in faint-star QLP search (updated 2023-01-26)",35.47,PC,3
"TIC 208719443.01",16:21:04.18,-59:30:38,3491.01,11.9,2459383.386266,,2.4038651,0.0000024,3.549,"found in faint-star QLP search (updated 2023-01-26)",32.41,PC,3
"TIC 81077799.01",11:06:32.8,-53:43:55.13,3492.01,8.5,2460024.649054,,9.2224114,0.0000381,5.011,"large PC (updated 2023-05-05)",3.38,PC,3
"TIC 203377303.01",13:43:11.77,-22:35:07.6,3493.01,8.7,2459313.044998,,16.3234610310167,0.0032834504,4.40798273410358,"period could be half (8.16 d); first transit on momentum dump but looks okay (updated 2022-12-14)",0.76,PC,1
"TIC 165827520.01",13:37:34.07,-37:11:00.45,3494.01,12.3,2459310.020628,,7.74861196179273,0.000022258037,1.37433685917081,"potential L1 candidate (updated 2022-12-14)",5.12,PC,2
"TIC 272167060.01",12:29:43.04,-58:14:24.47,3495.01,8.7,2459347.161831,,8.41300337898912,0.000025307978,2.56013092206836,"Potential centroid shift from S38 in the same direction as (less-significant) S37 shift and is suggestive of NEB (updated 2022-12-14)",0.49,PC,3
"TIC 448358913.01",10:34:58.45,-52:46:39.38,3496.01,10.3,2460067.735126,,1.5505494,0.0000014,1.356,"possible synchronized stellar variability (updated 2023-08-10)",1.58,PC,3
"TIC 21113347.01",12:27:08.95,-48:58:42.28,3497.01,11.4,2459310.816523,,4.21806867604378,0.00044293504,3.45698314254477,"HATS-58 A b; spoc is assuming solar radius (updated 2022-12-14)",7.74,KP,5
"TIC 310294189.01",12:20:33.19,-62:24:05.79,3498.01,12.0,2459353.243502,,4.8768783,0.0000539,4.024,"likely blended binary; significant secondary (updated 2022-12-14)",3.80,PC,3
"TIC 446370039.01",10:23:11.36,-52:45:00.76,3499.01,11.5,2459307.958794,,4.60012637994835,0.000985915,8.15164747703318,"Large but could still be inflated; possible EB (updated 2022-12-14)",3.84,PC,3
"TIC 443666343.01",12:27:16.05,-29:49:58.79,3500.01,10.8,2459307.988023,,7.35106421849639,0.0030297993,3.84754311966647,"weak signal (updated 2022-12-14)",1.31,PC,2
"TIC 98957720.01",12:04:00.19,-28:19:31.25,3501.01,10.7,2459313.471423,,15.3502505,0.0000072,2.87,"period could be half (7.676 d); likely EB (updated 2023-01-26)",26.22,APC,3
"TIC 452281203.01",11:36:10.35,-56:37:27.03,3502.01,11.5,2459307.388819,,3.44628987272758,0.0006688495,1.52513388808873,"Gaia DR2 RV error ~5.4 km/s; likely EB (updated 2022-12-14)",4.37,PC,3
"TIC 459850897.01",10:54:51.47,-58:34:09.42,3503.01,10.3,2459331.415672,,1.1901816,0.0000053,2.049,"possible odd-even; star is a pulsator (updated 2023-01-26)",2.50,PC,3
"TIC 117689799.01",20:02:56.4,24:26:06.49,3504.01,11.6,2459771.87432,,2.15715321026241,0.00010046483,2.22252481378514,"found in faint-star QLP search; TFOP SB1/APC (updated 2022-12-14)",17.92,APC,3
"TIC 390988385.01",19:48:10.43,18:41:56.09,3505.01,10.9,2459793.534385,,2.9151556,0.0000117,2.004,"found in faint-star QLP search (updated 2022-12-14)",2.91,PC,3
"TIC 102159710.01",19:56:53.81,31:25:21.76,3506.01,12.9,2459801.039685,,4.4972655421783,0.0012491985,3.46142009836229,"found in faint-star QLP search (updated 2023-08-29)",10.42,PC,3
"TIC 86451883.01",19:54:14.71,32:25:32.58,3507.01,13.4,2458708.663596,,1.7561019,0.001041,2.858,"low SNR; found in faint-star QLP search (updated 2022-12-14)",11.01,FP,5
"TIC 278968371.01",19:20:18.97,21:22:17.31,3508.01,12.4,2458707.691822,,1.2997811,0.0003363,2.35,"found in faint-star QLP search (updated 2022-12-14)",7.14,FP,5
"TIC 244912396.01",20:08:47.22,25:27:13.23,3509.01,13.1,2459773.020297,,5.1108509,0.0000214,4.36,"found in faint-star QLP search; no stellar parameters (updated 2022-12-14)",15.90,PC,3
"TIC 57753734.01",19:45:24.96,30:46:47.88,3510.01,12.8,2459772.035438,,2.8724894,0.0000109,2.772,"found in faint-star QLP search (updated 2023-08-29)",13.48,PC,3
"TIC 416368336.01",19:09:06.03,28:21:45.48,3511.01,13.5,2459794.669721,,1.0848133,0.0000024,1.074,"found in faint-star QLP search; slightly v-shaped (updated 2023-05-11)",14.12,APC,3
"TIC 40779013.01",19:33:55.24,34:34:25.47,3512.01,11.9,2458708.891857,,1.7113115,0.0002522,1.562,"some odd-even; V-shaped; found in faint-star QLP search (updated 2022-12-14)",9.84,FP,5
"TIC 244487927.01",20:04:53.93,25:00:34.69,3513.01,12.5,2459772.815413,,2.9817237,0.0000158,2.919,"found in faint-star QLP search (updated 2022-12-14)",4.97,PC,3
"TIC 1870990135.01",19:42:13.63,32:36:50.76,3514.01,12.9,2459445.482548,,1.5039495,0.0000052,1.857,"found in faint-star QLP search (updated 2022-12-16)",25.12,PC,3
"TIC 198725468.01",18:58:03.23,28:56:16.33,3515.01,12.2,2459771.614539,,3.0415724,0.000011,3.602,"found in faint-star QLP search (updated 2022-12-14)",6.09,PC,3
"TIC 30254887.01",19:15:53.7,30:36:32.97,3516.01,11.2,2459794.639759,,2.501531,0.0000073,1.887,"found in faint-star QLP search; v-shaped; large (updated 2022-12-14)",2.98,PC,3
"TIC 123007594.01",18:34:49.24,44:45:31.7,3517.01,13.4,2459772.477975,,3.3687307,0.0000111,2.645,"found in faint-star QLP search (updated 2023-05-15)",13.27,PC,3
"TIC 1712954983.01",19:15:05.76,30:47:07.7,3518.01,13.3,2458710.180785,,2.9661661,0.0010404,2.068,"found in faint-star QLP search (updated 2023-05-02)",19.19,PC,3
"TIC 417129824.01",20:32:18.72,21:20:42.25,3519.01,12.1,2459818.762814,,3.500869,0.0000073,3.84,"found in faint-star QLP search (updated 2022-12-16)",6.23,PC,3
"TIC 120101789.01",18:56:20.15,38:35:05.53,3520.01,13.4,2459744.308684,,3.0086349,0.0000146,3.034,"found in faint-star QLP search (updated 2022-12-14)",8.53,PC,3
"TIC 429036977.01",21:07:45.54,31:46:51.42,3521.01,12.6,2459819.572515,,3.0002348,0.006387,0.496,"V-shaped; found in faint-star QLP search; high RUWE (~34) in Gaia DR3; no stellar parameters (updated 2022-12-14)",8.92,PC,3
"TIC 106224627.01",20:04:19.1,34:23:55.68,3522.01,12.9,2459820.543866,,3.3412415,0.0000083,1.938,"found in faint-star QLP search; ~1 sigma odd-even in spoc-s55-b0A (updated 2023-08-29)",12.36,PC,3
"TIC 417047499.01",20:17:08.03,42:54:23.52,3523.01,12.1,2459444.920543,,2.304583,0.0000034,3.457,"found in faint-star QLP search (updated 2023-06-20)",10.80,PC,3
"TIC 106224626.01",20:04:18.91,34:23:52.83,3524.01,13.5,2458731.298955,,3.3418892,0.0004222,2.084,"found in faint-star QLP search (updated 2022-12-14)",24.86,FP,5
"TIC 373576942.01",21:21:42.71,37:49:22.2,3525.01,12.8,2458731.568477,,0.8912218,0.0003058,1.846,"found in faint-star QLP search (updated 2022-12-14)",9.16,FP,5
"TIC 89876424.01",20:06:05,34:18:55.27,3526.01,13.3,2458733.088312,,1.5380702,0.0003362,2.226,"found in faint-star QLP search (updated 2022-12-14)",8.77,FP,5
"TIC 355748785.01",20:01:03.25,40:34:37.83,3527.01,12.5,2459798.74728,,1.7548325759512,0.000290021,2.22294451164131,"found in faint-star QLP search; possibly too large; v-shaped (updated 2022-12-16)",7.90,PC,3
"TIC 67247610.01",20:47:26.94,37:07:04.2,3528.01,13.1,2459797.788743,,1.97421077043222,0.0003616125,2.07861967903023,"V-shaped; found in faint-star QLP search (updated 2022-12-14)",20.52,PC,3
"TIC 326203952.01",21:52:14.34,27:36:26.17,3529.01,12.9,2459851.01373,,2.5850398,0.0000032,2.39,"found in faint-star QLP search; possible synchronization; no stellar radius in spoc-s56-b0A (updated 2023-02-09)",12.98,PC,3
"TIC 64214215.01",20:36:20.07,38:54:59.24,3530.01,11.4,2459823.602847,,1.3570332,0.0000031,1.161,"found in faint-star QLP search; TFOP RR/APC; possible composite spectrum (updated 2022-12-16)",2.15,APC,3
"TIC 316038054.01",21:25:30.6,55:43:22.57,3531.01,10.7,2459855.812176,,3.81007231312371,0.00009712723,4.30719462022172,"found in faint-star QLP search; large; multiple stars in pixel (updated 2023-02-09)",12.99,APC,3
"TIC 42484503.01",20:09:17.98,39:07:13.95,3532.01,12.5,2459797.158896,,2.45552945261528,0.0002538773,2.32709865675809,"found in faint-star QLP search; no stellar radius (updated 2022-12-16)",10.96,PC,3
"TIC 313408643.01",20:34:15.05,35:23:42.2,3533.01,11.9,2459823.894332,,4.3167817,0.0000065,2.75,"found in faint-star QLP search; centroid near TIC 1965256662 with similar brightness (Tmag~11.968) in spoc-s55; multiple stars in pixel; no stellar radius (updated 2022-12-16)",8.36,PC,3
"TIC 27916356.01",19:47:20.94,48:14:23.89,3534.01,12.7,2459825.945136,,3.23469231715689,0.000008072857,3.62980923130542,"Kepler-6 b; found in faint-star QLP search (updated 2023-03-24)",10.19,KP,3
"TIC 304514922.01",21:02:33.13,41:55:23.5,3535.01,13.4,2459820.907597,,1.9115371,0.0000064,2.647,"found in faint-star QLP search; no stellar radius (updated 2022-12-16)",11.38,PC,3
"TIC 27844066.01",19:45:39.44,51:09:43.1,3536.01,12.5,2458732.821053,,1.8532983,0.0000998,1.197,"V-shaped; found in faint-star QLP search (updated 2022-12-14)",10.79,FP,5
"TIC 294599100.01",20:09:08.24,49:09:17.55,3537.01,12.6,2459440.870522,,5.6133922,0.0000157,1.424,"V-shaped; found in faint-star QLP search; strong odd/even depth difference in the V-shaped event in qlp-s41-tois (updated 2022-12-16)",15.85,FP,5
"TIC 27459498.01",19:41:18.76,48:09:45.56,3538.01,13.0,2459845.016892,,7.3105415,0.0000252,3.1,"found in faint-star QLP search (updated 2023-02-09)",8.94,PC,3
"TIC 294594423.01",20:08:18.89,48:11:54.98,3539.01,13.1,2459801.238913,,6.0978165,0.0000173,3.402,"found in faint-star QLP search; weak odd-even (updated 2022-12-14)",15.22,PC,3
"TIC 17865622.01",21:55:38.73,28:10:46.2,3540.01,11.0,2459826.736428,,3.11984038989874,0.00012818676,1.76467229033528,"TOI-3540 A b; found in faint-star QLP search (updated 2023-03-03)",8.02,CP,3
"TIC 291147951.01",20:40:29.12,25:20:12.82,3541.01,13.4,2459444.951847,,2.5313956,0.0000136,3.128,"found in faint-star QLP search; possible centroid offset in qlp-s41-tois (updated 2023-07-10)",9.64,FP,5
"TIC 16187321.01",20:29:30.47,36:58:14.5,3542.01,11.7,2459813.403681,,4.2021893,0.0000044,2.742,"found in faint-star QLP search; TFOP SB1/APC (updated 2022-12-16)",9.31,APC,3
"TIC 275887811.01",20:20:33.85,42:53:37.21,3543.01,11.9,2459815.576298,,6.481666,0.0000105,3.35,"found in faint-star QLP search (updated 2022-12-16)",12.00,PC,3
"TIC 15460993.01",21:32:49.35,26:50:46.09,3544.01,12.6,2459821.701525,,2.2020405,0.0000029,1.675,"V-shaped; found in faint-star QLP search; no stellar radius (updated 2022-12-16)",11.00,PC,3
"TIC 274641986.01",20:05:15.46,37:20:59.3,3545.01,11.6,2459798.431136,,3.1870439414698,0.00017110523,3.35031501192928,"found in faint-star QLP search; multiple stars in pixel (updated 2022-12-16)",16.00,PC,3
"TIC 13424053.01",20:22:04.16,41:15:18.2,3546.01,12.2,2459437.706427,,5.2019364,0.0000289,2.994,"found in faint-star QLP search (updated 2022-12-16)",5.83,PC,3
"TIC 274075364.01",20:19:03.62,39:35:44.07,3547.01,13.4,2459817.867916,,4.1632657,0.0000097,1.874,"found in faint-star QLP search (updated 2022-12-16)",16.50,PC,3
"TIC 271167979.01",19:38:13.92,47:46:59.26,3548.01,13.1,2458733.079623,,0.3093954,0.0000104,0.442,"ultra-short orbital period; found in faint-star QLP search (updated 2022-12-14)",7.68,FP,5
"TIC 269269740.01",19:59:29.37,45:29:58.53,3549.01,12.6,2459770.360298,,1.8639309,0.0000139,3.297,"V-shaped; found in faint-star QLP search (updated 2022-12-14)",3.64,PC,3
"TIC 248058363.01",21:41:31.96,29:54:48.81,3550.01,10.8,2459851.638856,,1.1239202,0.0000023,0.824,"found in faint-star QLP search; V-shaped; possible odd-even (updated 2023-02-09)",1.10,PC,3
"TIC 247283596.01",20:58:02.62,25:32:25.45,3551.01,11.6,2459818.96021,,3.1940809,0.0000097,3.706,"found in faint-star QLP search (updated 2022-12-16)",3.38,PC,3
"TIC 247283054.01",20:58:10.88,25:53:54.49,3552.01,12.2,2459823.79589,,0.9277787,0.0000022,0.997,"V-shaped; found in faint-star QLP search (updated 2022-12-16)",3.02,PC,3
"TIC 239628993.01",21:42:24.91,29:52:09.75,3553.01,11.0,2459825.770794,,1.94106346410132,0.00009892338,1.771526047413,"found in faint-star QLP search (updated 2023-01-05)",4.85,PC,3
"TIC 239585909.01",21:25:55.91,34:25:28.5,3554.01,13.3,2459822.431304,,1.6127665,0.0000055,1.717,"found in faint-star QLP search; no stellar parameters (updated 2022-12-16)",9.63,PC,3
"TIC 233415701.01",20:08:59.32,56:30:29.41,3555.01,13.3,2459822.708049,,5.271813,0.0000096,4.104,"found in faint-star QLP search; no stellar parameters (updated 2022-12-16)",20.39,PC,3
"TIC 230840853.01",20:50:08.86,29:59:00.66,3556.01,12.7,2459823.668611,,4.118418,0.0000093,2.232,"found in faint-star QLP search (updated 2023-01-21)",13.14,APC,3
"TIC 271042173.01",19:37:57.1,46:00:07.74,3557.01,11.9,2458733.141437,,0.476873,0.0000442,1.135,"known FP from Kepler (KOI 6204.01) (updated 2022-12-14)",1.93,FP,5
"TIC 195750008.01",20:58:18.52,36:26:26.5,3558.01,13.2,2459820.541191,,2.5650361,0.0000155,2.273,"V-shaped; found in faint-star QLP search (updated 2022-12-16)",9.19,PC,3
"TIC 184468386.01",19:45:31.53,39:57:35.73,3559.01,11.6,2459770.25382,,2.54022871089041,0.0000051571938,2.32047748371572,"found in faint-star QLP search; potential other transit-like events in lightcurve (~1712 and 1728 TBJD) (updated 2023-03-24)",8.27,PC,3
"TIC 184295571.01",19:44:15.24,40:18:30.85,3560.01,10.8,2459771.820972,,1.9804293,0.0000091,2.802,"found in faint-star QLP search; two stars in pixel; v-shaped (updated 2022-12-14)",1.83,PC,3
"TIC 172754786.01",19:59:14.4,38:23:37.15,3561.01,12.9,2459771.049138,,4.1273472,0.0000234,2.74,"found in faint-star QLP search (updated 2022-12-14)",18.84,FP,5
"TIC 193708920.01",20:25:01.5,46:55:23.15,3562.01,12.0,2458732.453924,,1.3298469,0.0003009,3.007,"V-shaped; found in faint-star QLP search (updated 2022-12-14)",2.19,FP,5
"TIC 169461816.01",19:49:48.9,41:00:39.67,3563.01,10.9,2459800.506508,,17.8552321636383,0.000034286568,7.52582297082584,"found in faint-star QLP search; Kepler-448 b (updated 2023-03-24)",8.83,KP,3
"TIC 193482096.01",20:23:45.69,46:06:11.31,3564.01,12.3,2459820.105064,,4.0875563423058,0.00009474743,4.55049301237627,"found in faint-star QLP search; possibly too large for insolation (updated 2023-06-16)",15.66,PC,3
"TIC 1965256662.01",20:34:14.85,35:23:42.73,3565.01,12.0,2458727.428216,,4.3170598,0.0002595,2.879,"found in faint-star QLP search; double alert with TIC 313408643/TOI 3533; this one retired as TFOP FP (updated 2022-12-14)",10.24,FP,5
"TIC 169187982.01",19:49:11.02,38:51:26.02,3566.01,13.3,2459446.399559,,1.764534,0.0000048,2.187,"found in faint-star QLP search; retired as NEB by TFOP (updated 2022-12-16)",27.12,FP,5
"TIC 452658846.01",21:12:25.08,29:50:41.24,3567.01,12.9,2459816.833156,,1.9990323,0.0000025,1.19,"found in faint-star QLP search; slightly v-shaped (updated 2022-12-16)",12.39,PC,3
"TIC 160390955.01",21:30:24.57,34:44:22.49,3568.01,12.1,2459799.383297,,4.41780423888484,0.00019706432,2.58814339581697,"found in faint-star QLP search (updated 2023-06-16)",6.79,PC,3
"TIC 436314778.01",20:28:03.19,26:24:05.95,3569.01,11.0,2459823.59407,,4.5956692,0.0000039,3.424,"found in faint-star QLP search; multiple stars in pixel (updated 2023-07-07)",11.76,PC,3
"TIC 136122328.01",20:21:50.79,34:07:33.7,3570.01,13.2,2459823.35262,,2.1083693,0.0000055,2.974,"found in faint-star QLP search (updated 2022-12-16)",9.25,PC,3
"TIC 2010186093.01",21:53:49.31,47:23:32.13,3571.01,11.6,2459847.742507,,3.007925,0.000003,3.032,"found in faint-star QLP search (updated 2023-02-09)",7.76,PC,3
"TIC 1976308113.01",20:59:34.88,52:23:47.06,3572.01,13.1,2458761.60297,,2.7568649,0.0001438,2.312,"found in faint-star QLP search (updated 2022-12-14)",18.38,FP,5
"TIC 407905370.01",22:27:59.67,38:17:09.42,3573.01,11.4,2458747.792229,,9.8170028,0.000614,3.341,"found in faint-star QLP search (updated 2023-05-22)",6.51,PC,1
"TIC 407694390.01",21:46:23.81,41:40:53.68,3574.01,13.2,2459850.561122,,3.6691817,0.0000117,2.112,"found in faint-star QLP search (updated 2023-02-09)",9.89,PC,3
"TIC 407658979.01",21:45:53.58,36:14:51.47,3575.01,12.1,2459830.439116,,8.084554,0.0017143,1.991,"V-shaped; found in faint-star QLP search (updated 2022-12-14)",6.18,PC,3
"TIC 405897415.01",20:03:40.09,52:04:50.44,3576.01,12.9,2459845.232047,,4.6387689,0.0000071,3.569,"found in faint-star QLP search; multiple stars in pixel (updated 2023-07-25)",11.40,PC,3
"TIC 396133015.01",21:48:23.02,48:20:03.84,3577.01,11.3,2459847.67339,,5.2667367,0.0000214,2.788,"found in faint-star QLP search; slightly v-shaped (updated 2023-06-20)",2.91,PC,1
"TIC 358186451.01",21:08:29.95,49:06:46.23,3578.01,11.0,2459851.521255,,1.3176767,0.0000089,1.692,"low SNR; found in faint-star QLP search; TFOP FP/NEB (updated 2023-02-09)",0.53,FP,5
"TIC 316606244.01",21:28:07.01,56:49:23.3,3579.01,11.0,2458762.172026,,3.310636,0.0014244,3.9,"found in faint-star QLP search (updated 2022-12-14)",0.59,FP,5
"TIC 305478010.01",22:01:05.11,38:31:49.02,3580.01,13.3,2458762.231266,,3.121339,0.0001901,4.331,"found in faint-star QLP search (updated 2022-12-14)",26.30,FP,5
"TIC 295413003.01",20:13:28.56,53:16:36.66,3581.01,13.0,2458757.57084,,3.0373017,0.0003588,4.664,"V-shaped; found in faint-star QLP search (updated 2022-12-14)",6.29,FP,5
"TIC 290308758.01",20:29:10.22,50:04:36.93,3582.01,12.8,2459816.901929,,4.4168832,0.0000107,3.659,"found in faint-star QLP search; multiple stars in pixel (updated 2022-12-16)",11.25,PC,3
"TIC 289895191.01",21:03:31.73,48:41:16.42,3583.01,12.1,2459819.110717,,5.24625012346914,0.00045076237,5.70266203792917,"found in faint-star QLP search; no stellar radius; host is likely red giant due to Gaia plx + Teff / log g (updated 2023-06-16)",8.29,PC,3
"TIC 289100911.01",20:59:34.9,52:23:45.99,3584.01,12.4,2459847.761197,,2.7567478,0.0000029,2.167,"found in faint-star QLP search (updated 2023-02-09)",9.79,PC,3
"TIC 287591638.01",21:47:13.71,34:38:47.86,3585.01,11.2,2459851.89853,,3.5410781,0.0000061,2.062,"found in faint-star QLP search (updated 2023-02-09)",3.02,PC,3
"TIC 286080865.01",20:40:52.58,50:55:21.8,3586.01,12.4,2459810.521522,,11.3201226,0.0000166,3.276,"found in faint-star QLP search (updated 2022-12-16)",31.07,PC,3
"TIC 267373896.01",21:07:20.32,49:25:54.53,3587.01,11.5,2459823.921779,,4.1584817,0.0000054,3.796,"found in faint-star QLP search (updated 2022-12-16)",7.65,PC,3
"TIC 265242905.01",20:33:14,50:55:36.61,3588.01,12.3,2459849.099143,,3.7037478,0.0000133,4.403,"found in faint-star QLP search (updated 2023-02-09)",4.21,PC,3
"TIC 260761464.01",21:45:34.1,39:29:42.2,3589.01,11.5,2459847.255364,,3.0827487,0.0000014,3.763,"found in faint-star QLP search (updated 2023-09-19)",14.75,PC,3
"TIC 236638487.01",21:57:07.03,31:27:10.7,3590.01,12.4,2459848.889625,,4.4064273,0.0000074,1.422,"slightly V-shaped; found in faint-star QLP search; TFOP APC/SB1 (updated 2023-02-09)",5.28,APC,3
"TIC 190479710.01",21:40:45.83,43:31:47.19,3591.01,12.8,2459849.845852,,8.4843917,0.0000645,4.224,"found in faint-star QLP search (updated 2023-02-09)",5.63,PC,3
"TIC 162387333.01",22:08:29.51,33:20:57.47,3592.01,12.2,2459851.477825,,5.5280331,0.0000576,5.153,"low SNR; found in faint-star QLP search (updated 2023-02-09)",1.85,PC,3
"TIC 162289289.01",22:06:01.53,34:12:41.97,3593.01,11.5,2459826.449559,,3.82129767522831,0.00015573023,2.45843040892366,"found in faint-star QLP search (updated 2022-12-16)",13.61,PC,3
"TIC 162179096.01",22:04:38.97,32:32:13.25,3594.01,13.2,2459849.694456,,9.3236885,0.0000235,2,"found in faint-star QLP search (updated 2023-02-09)",12.73,PC,3
"TIC 440113053.01",00:19:26.23,44:01:39.35,3595.01,12.8,2459854.762356,,1.80537598367945,0.000054447555,2.07902486976053,"found in faint-star QLP search; Qatar-4 b (updated 2023-02-09)",21.68,KP,3
"TIC 352690548.01",23:44:30.79,36:21:42.18,3596.01,12.8,2459876.910435,,4.9056578,0.0000142,3.172,"found in faint-star QLP search; weak odd-even (updated 2023-05-06)",9.47,PC,3
"TIC 267650535.01",00:38:03.98,34:42:41.05,3597.01,11.9,2459853.969135,,4.00882450354233,0.00009647902,2.73709593885612,"found in faint-star QLP search; HAT-P-19 b (updated 2023-02-09)",21.48,KP,3
"TIC 352469839.01",20:24:11.88,59:16:42.35,3598.01,13.0,2459822.38349,,3.7026941,0.0000055,1.884,"found in faint-star QLP search; v-shaped; possibly too large (updated 2022-12-16)",13.13,PC,3
"TIC 194461202.01",00:16:22.8,38:17:54.71,3599.01,13.3,2458784.821961,,3.2523102,0.0006564,2.711,"found in faint-star QLP search (updated 2022-12-14)",11.41,PC,3
"TIC 343726435.01",21:05:32.14,56:30:15.72,3600.01,12.9,2459880.047725,,5.016641,0.0000138,3.203,"found in faint-star QLP search; likely too large (updated 2023-05-06)",10.35,PC,3
"TIC 191202679.01",00:34:48.29,45:23:14.69,3601.01,12.4,2459879.372447,,4.0517972,0.00001,2.84,"found in faint-star QLP search (updated 2023-05-06)",6.26,PC,3
"TIC 331146317.01",21:43:53.31,54:34:27.37,3602.01,11.8,2459853.403508,,2.38741388490579,0.000076726916,2.74580951700843,"found in faint-star QLP search; CTOI from Olmschenk et al. (2021); two stars in pixel (updated 2023-02-09)",13.33,PC,3
"TIC 13961554.01",00:54:52.76,24:43:26.67,3603.01,13.3,2459880.567107,,1.2678043,0.0000025,0.893,"V-shaped; found in faint-star QLP search; potentially synchronized (updated 2023-05-06)",8.55,PC,3
"TIC 330135981.01",22:14:00.25,56:55:08.33,3604.01,11.7,2459853.68732,,1.06666974982235,0.000015904263,1.64123115751064,"V-shaped; found in faint-star QLP search; no stellar radius; possible young or evolved K star (updated 2023-04-17)",18.77,PC,3
"TIC 329373799.01",22:10:51.74,54:28:52.43,3605.01,11.8,2459851.820734,,3.6554335,0.0000033,3.699,"found in faint-star QLP search (updated 2023-08-29)",9.68,PC,3
"TIC 315907220.01",21:24:58.81,57:39:59.88,3606.01,12.7,2459866.950313,,9.312167,0.0000322,4.867,"found in faint-star QLP search; no stellar radius; centroid offset centered on another star in spoc s56 and s57; Rp likely too large for irradiation (updated 2023-05-06)",15.23,PC,3
"TIC 277505161.01",20:42:49.19,58:30:53.8,3607.01,13.1,2459821.520901,,3.5884855,0.0000141,2.481,"found in faint-star QLP search; multiple stars in pixel; no stellar radius (updated 2022-12-16)",6.81,PC,3
"TIC 267867517.01",20:49:49.5,56:53:47.64,3608.01,13.2,2458787.3585,,2.6816329,0.000715,2.695,"found in faint-star QLP search (updated 2022-12-14)",3.10,FP,5
"TIC 267861788.01",20:49:31.8,59:42:36.05,3609.01,12.8,2459814.534903,,6.3854622,0.0000265,3.682,"found in faint-star QLP search (updated 2022-12-16)",6.72,PC,3
"TIC 267484653.01",19:54:49.42,58:18:05.91,3610.01,12.4,2459853.828611,,1.73848091918219,0.000012609983,2.67774846612737,"found in faint-star QLP search; weak centroid offset; variable host; retired as TFOP FP/NEB (updated 2023-08-23)",3.88,FP,5
"TIC 252549844.01",22:59:51.5,50:40:54.85,3611.01,12.9,2459879.645338,,3.0789699,0.0000063,3.709,"found in faint-star QLP search; neighboring TIC 252549846  (delta Tmag~ 0.23 and 3.85'' away) (updated 2023-05-06)",9.70,PC,3
"TIC 233948455.01",20:20:53.27,59:26:56.05,3612.01,12.9,2459854.418388,,1.4822451,0.0000011,1.595,"TrES-5 b; found in faint-star QLP search (updated 2023-02-10)",21.92,KP,3
"TIC 233795794.01",20:13:26.66,58:47:56.9,3613.01,13.1,2459819.325302,,3.1493729,0.0000033,2.708,"found in faint-star QLP search (updated 2022-12-16)",18.83,PC,3
"TIC 233831759.01",20:15:06.64,59:40:35.66,3614.01,11.2,2458785.269757,,2.9708603,0.0000545,3.122,"found in faint-star QLP search (updated 2022-12-14)",4.02,FA,5
